clip_id,group_idx,clip_name,matched_events,matched_keywords,similarity,local_desc,mp4_path,json_path,label
hhOORuUg,1,IM_2,goal,goal:\bgoal\b,0.815,"Samp holding on, Siler doing well. And again, can he get a cross away though? He does. And it's fallen kindly! Good save! Blind Cornini with the Atalanta goal.",/home/eboccaletti/thesis_project/data/MOMENTS/hhOORuUg/important-moments/1/IM_2.mp4,/home/eboccaletti/thesis_project/data/MOMENTS/hhOORuUg/important-moments/1/IM_2_v1.json,
hhOORuUg,2,IM_11,goal,"goal:\bback of the net\b,\bit's in\b",0.966,"Power behind it. But Aldeiro getting down and making the save. What a chance for Atalanta. Ilicic leaves this. Hatabor again, but it's in. This time turned into the back of the net by Gosens at the far post. The initial save from Aldeiro, not enough.",/home/eboccaletti/thesis_project/data/MOMENTS/hhOORuUg/important-moments/2/IM_11.mp4,/home/eboccaletti/thesis_project/data/MOMENTS/hhOORuUg/important-moments/2/IM_11_v1.json,
hhOORuUg,2,IM_4,goal,"goal:\bback of the net\b,\bit's in\b",0.592,"He doesn't agree with the decision but he was climbing all over Zapata, pulled him back as well. That's a free kick to Atalanta. Mancini forward. Sampov somehow won it back but Pogliarella couldn't find the pass. Ilyich forward, that's a lovely ball to Zapata. Zapata! And it's in the back of the net!",/home/eboccaletti/thesis_project/data/MOMENTS/hhOORuUg/important-moments/2/IM_4.mp4,/home/eboccaletti/thesis_project/data/MOMENTS/hhOORuUg/important-moments/2/IM_4_v1.json,
hhOORuUg,2,IM_6,goal,goal:\bgoal\b,0.989,And in a way Anderson helping Zapata and fooling his own goalkeeper because the ball went the wrong way. A slightly comical goal but it stands and Atalanta have the lead.,/home/eboccaletti/thesis_project/data/MOMENTS/hhOORuUg/important-moments/2/IM_6.mp4,/home/eboccaletti/thesis_project/data/MOMENTS/hhOORuUg/important-moments/2/IM_6_v1.json,
hhOORuUg,2,IM_9,goal,goal:\bback of the net\b,0.991,Smashing it into the back of the net. Atalanta will feel a little bit hard done by a natural.,/home/eboccaletti/thesis_project/data/MOMENTS/hhOORuUg/important-moments/2/IM_9.mp4,/home/eboccaletti/thesis_project/data/MOMENTS/hhOORuUg/important-moments/2/IM_9_v1.json,
jPmQoPsi,1,IM_1,goal,goal:\bscores?\b,0.747,"Dindal, he just couldn't pull it back enough. That Bienko. It's a half decent idea and he's finished. Devonteta is in behind him here for Shakhtar, didn't he? And Moss score! He has it! Oh my lord, how'd he miss that? Fernandinho's the reason he missed it.",/home/eboccaletti/thesis_project/data/MOMENTS/jPmQoPsi/important-moments/1/IM_1.mp4,/home/eboccaletti/thesis_project/data/MOMENTS/jPmQoPsi/important-moments/1/IM_1_v1.json,
jPmQoPsi,1,IM_2,goal,goal:\binto the net\b,0.798,"Whether he was offside, it may have been. But Edison normally deals with that every single day of the week. But it takes his time, doesn't he? Having another touch, puts it onto his left foot. Instead of just rolling it into the net, Tete, maybe it shows that little bit of inexperience. But that left foot there, putting it out has allowed Fernandinho and Otamendi to try and get back. Should have just rolled it into the net. One touch and into the net.",/home/eboccaletti/thesis_project/data/MOMENTS/jPmQoPsi/important-moments/1/IM_2.mp4,/home/eboccaletti/thesis_project/data/MOMENTS/jPmQoPsi/important-moments/1/IM_2_v1.json,
jPmQoPsi,1,IM_3,goal,goal:\binto the net\b,0.647,"It takes his time doesn't he? Having another touch, puts it onto his left foot, instead of just rolling it into the net, maybe it shows that little bit of inexperience, but that left foot there, putting it out has allowed Fernandinho and Otamendi to try and get back. Should have just rolled it into the net, one touch and into the net.",/home/eboccaletti/thesis_project/data/MOMENTS/jPmQoPsi/important-moments/1/IM_3.mp4,/home/eboccaletti/thesis_project/data/MOMENTS/jPmQoPsi/important-moments/1/IM_3_v1.json,
jPmQoPsi,2,IM_5,goal,goal:\bgoal\b,0.709,Second one. Rotri. And Shesos gave it a clatter and it bounced out for Kovalenko. Who's got it back and has played it early. Perjunio Mirage. Tete. Angelino in retreat. Toto behind Mirage and crashed in by Solomon! Shatar dig themselves out of goal. And possibly a point to go with it.,/home/eboccaletti/thesis_project/data/MOMENTS/jPmQoPsi/important-moments/2/IM_5.mp4,/home/eboccaletti/thesis_project/data/MOMENTS/jPmQoPsi/important-moments/2/IM_5_v1.json,
l0uNkr78,1,IM_8,goal,goal:\bgoal\b,0.964,"Robin Olsen in the Roma goal, absolutely no chance. From almost going a goal down, Inter are on top. Spirited Roma, stopped in their tracks. They will talk Di Francesco, whatever the final result about.",/home/eboccaletti/thesis_project/data/MOMENTS/l0uNkr78/important-moments/1/IM_8.mp4,/home/eboccaletti/thesis_project/data/MOMENTS/l0uNkr78/important-moments/1/IM_8_v1.json,
l0uNkr78,2,IM_18,goal,goal:\bgoal\b,0.776,"Di Francesco with so many injuries. Keita Balde gave in to the lead on 37 minutes, then Undaj with a wonder goal. Six minutes.",/home/eboccaletti/thesis_project/data/MOMENTS/l0uNkr78/important-moments/2/IM_18.mp4,/home/eboccaletti/thesis_project/data/MOMENTS/l0uNkr78/important-moments/2/IM_18_v1.json,
l0uNkr78,2,IM_4,goal,goal:\bback of the net\b,0.796,Watch the ball end up in the back of the net. Wow.,/home/eboccaletti/thesis_project/data/MOMENTS/l0uNkr78/important-moments/2/IM_4.mp4,/home/eboccaletti/thesis_project/data/MOMENTS/l0uNkr78/important-moments/2/IM_4_v1.json,
l0uNkr78,2,IM_6,goal,goal:\bgoal\b,0.976,Serie A game number 201. Goal number 118.,/home/eboccaletti/thesis_project/data/MOMENTS/l0uNkr78/important-moments/2/IM_6.mp4,/home/eboccaletti/thesis_project/data/MOMENTS/l0uNkr78/important-moments/2/IM_6_v1.json,
lCaoR3AE,2,IM_13,goal,goal:\bgoal\b,0.957,Play the other next week. It's curiouser and curiouser. Here's Ronaldo. Still trying to make it eight in a row. And Ronaldo grabs a goal back. And maybe it is not finished.,/home/eboccaletti/thesis_project/data/MOMENTS/lCaoR3AE/important-moments/2/IM_13.mp4,/home/eboccaletti/thesis_project/data/MOMENTS/lCaoR3AE/important-moments/2/IM_13_v1.json,
lCaoR3AE,2,IM_4,goal,goal:\bscores?\b,0.969,"Di Lorenzo let him run, he's offside by a couple of yards. Ronaldo thought he'd score but I think he's inside the ground.",/home/eboccaletti/thesis_project/data/MOMENTS/lCaoR3AE/important-moments/2/IM_4.mp4,/home/eboccaletti/thesis_project/data/MOMENTS/lCaoR3AE/important-moments/2/IM_4_v1.json,
lCaoR3AE,2,IM_6,goal,goal:\bgoal\b,0.793,Fabienne. Juve on the counter with Cristiano Ronaldo. What a trick that is. Driving away from Hussain. Here is Gonzalo Higuaín. There he makes the save. Higuaín's first sign of goal back at the San Paolo.,/home/eboccaletti/thesis_project/data/MOMENTS/lCaoR3AE/important-moments/2/IM_6.mp4,/home/eboccaletti/thesis_project/data/MOMENTS/lCaoR3AE/important-moments/2/IM_6_v1.json,
nZiPASBs,2,IM_11,goal,goal:\bgoal\b,0.926,"So teams feel like they've got a chance, but this is the problem. Aguero looking to kill Everton, off here, Mahrez. And right across to Raheem Sterling who crashes the crossbar, Sterling again. It's a goal. Well, Raheem Sterling on his return to Merseyside has a special milestone to celebrate the 100th goal.",/home/eboccaletti/thesis_project/data/MOMENTS/nZiPASBs/important-moments/2/IM_11.mp4,/home/eboccaletti/thesis_project/data/MOMENTS/nZiPASBs/important-moments/2/IM_11_v1.json,
nsbnKlSp,2,IM_19,goal,goal:\bgoal\b,0.839,"Deep from Sousa, deflected back across goal after Handanovic saved. And then away by Skrini.",/home/eboccaletti/thesis_project/data/MOMENTS/nsbnKlSp/important-moments/2/IM_19.mp4,/home/eboccaletti/thesis_project/data/MOMENTS/nsbnKlSp/important-moments/2/IM_19_v1.json,
nsbnKlSp,2,IM_3,goal,goal:\bgoal\b,0.746,Just about goes out of play. That's floated in and headed beautifully. They have their second goal.,/home/eboccaletti/thesis_project/data/MOMENTS/nsbnKlSp/important-moments/2/IM_3.mp4,/home/eboccaletti/thesis_project/data/MOMENTS/nsbnKlSp/important-moments/2/IM_3_v1.json,
nsbnKlSp,2,IM_4,goal,goal:\bgoal\b,0.839,That's floated in and headed beautifully. They have their second goal from Stefan De Bruyne.,/home/eboccaletti/thesis_project/data/MOMENTS/nsbnKlSp/important-moments/2/IM_4.mp4,/home/eboccaletti/thesis_project/data/MOMENTS/nsbnKlSp/important-moments/2/IM_4_v1.json,
nsbnKlSp,2,IM_7,goal,goal:\bgoal\b,0.982,"He'll be on imminently. Lipped in by Zalanolu, terrific header! Bakayoko's first goal for Milan comes in the derby and gives them hope! What a great header this is from Bakayoko.",/home/eboccaletti/thesis_project/data/MOMENTS/nsbnKlSp/important-moments/2/IM_7.mp4,/home/eboccaletti/thesis_project/data/MOMENTS/nsbnKlSp/important-moments/2/IM_7_v1.json,
nwl9maEG,2,IM_9,goal,goal:\bscores?\b,0.958,Early days in his Manchester City career. I think he has all the attributes of trying it. And here is Bernardo Silva on the kicks and on the score sheet.,/home/eboccaletti/thesis_project/data/MOMENTS/nwl9maEG/important-moments/2/IM_9.mp4,/home/eboccaletti/thesis_project/data/MOMENTS/nwl9maEG/important-moments/2/IM_9_v1.json,
p2XBlEqT,1,IM_2,goal,goal:\bit's in\b,0.906,"Here's Dybala. Sandro. Kadira. Oh, goodness me. It's in already. And Jim Shetty, one of the two defensive changes.",/home/eboccaletti/thesis_project/data/MOMENTS/p2XBlEqT/important-moments/1/IM_2.mp4,/home/eboccaletti/thesis_project/data/MOMENTS/p2XBlEqT/important-moments/1/IM_2_v1.json,
p2XBlEqT,1,IM_6,goal,goal:\bgoal\b,0.972,"But you watch a game early on and you get a little feeling that, yes, they've got the early goal, but this could be a very high scoring game for the away side.",/home/eboccaletti/thesis_project/data/MOMENTS/p2XBlEqT/important-moments/1/IM_6.mp4,/home/eboccaletti/thesis_project/data/MOMENTS/p2XBlEqT/important-moments/1/IM_6_v1.json,
p2XBlEqT,1,IM_7,goal,goal:\bgoal\b,0.983,"Yes, they've got the early goal, but this could be a very high scoring game for the away side unless they start sorting themselves out. It's a brilliant save, just going away from it at that split second, strong hand to tip it onto the bar.",/home/eboccaletti/thesis_project/data/MOMENTS/p2XBlEqT/important-moments/1/IM_7.mp4,/home/eboccaletti/thesis_project/data/MOMENTS/p2XBlEqT/important-moments/1/IM_7_v1.json,
p2XBlEqT,1,IM_9,goal,goal:\bgoal\b,0.650,"Defending. It's for Nuccia that just gets too tight to him, he just rolls in brilliantly and then just executes it across Szczesny. So much control, so much firepower there from the front man, confident in front of goal.",/home/eboccaletti/thesis_project/data/MOMENTS/p2XBlEqT/important-moments/1/IM_9.mp4,/home/eboccaletti/thesis_project/data/MOMENTS/p2XBlEqT/important-moments/1/IM_9_v1.json,
pMi7XPEc,1,IM_2,goal,goal:\bgoal\b,0.791,"I think he'd have been better shooting there. Denton Court, Panucci, oh, what a goal! The captain comes up with a bullet.",/home/eboccaletti/thesis_project/data/MOMENTS/pMi7XPEc/important-moments/1/IM_2.mp4,/home/eboccaletti/thesis_project/data/MOMENTS/pMi7XPEc/important-moments/1/IM_2_v1.json,
pMi7XPEc,1,IM_6,goal,goal:\bscores?\b,1.000,He doesn't score many.,/home/eboccaletti/thesis_project/data/MOMENTS/pMi7XPEc/important-moments/1/IM_6.mp4,/home/eboccaletti/thesis_project/data/MOMENTS/pMi7XPEc/important-moments/1/IM_6_v1.json,
pMi7XPEc,1,IM_7,goal,goal:\bgoal\b,0.996,"How many times do we see Juventus make a team pay for not taking their chances? Here's Boger, who's had maybe Sassuolo's best. Boger. Trying to wriggle free of the traffic, and Boger! Oh, delightful! That is a peach of a goal.",/home/eboccaletti/thesis_project/data/MOMENTS/pMi7XPEc/important-moments/1/IM_7.mp4,/home/eboccaletti/thesis_project/data/MOMENTS/pMi7XPEc/important-moments/1/IM_7_v1.json,
pMi7XPEc,1,IM_8,goal,goal:\bgoal\b,0.994,"That is a peach of a goal. I was looking at the assistant on the far side thinking, well, is the flag going to go up here? The looked into the offside bit, the flag didn't go up, and what a finish this is. If that had been at the other end, it would have been purring about it.",/home/eboccaletti/thesis_project/data/MOMENTS/pMi7XPEc/important-moments/1/IM_8.mp4,/home/eboccaletti/thesis_project/data/MOMENTS/pMi7XPEc/important-moments/1/IM_8_v1.json,
pOf6Wnwt,1,IM_4,goal,goal:\bgoal\b,0.906,Goal number 117 for Napoli for Dries Mertens. The Liverpool medical team are working hard on Virgil.,/home/eboccaletti/thesis_project/data/MOMENTS/pOf6Wnwt/important-moments/1/IM_4.mp4,/home/eboccaletti/thesis_project/data/MOMENTS/pOf6Wnwt/important-moments/1/IM_4_v1.json,
pOf6Wnwt,2,IM_10,goal,"goal:\bgoal\b,\bscored\b",0.986,Van Dijk's arrived in the Napoli box. Milders out to take the corner. Too high for Van Dijk but it's not too high for Lovren! Take it and Lovren for Liverpool! It's his first goal in Europe since he scored the one to beat Borussia Dortmund all those years.,/home/eboccaletti/thesis_project/data/MOMENTS/pOf6Wnwt/important-moments/2/IM_10.mp4,/home/eboccaletti/thesis_project/data/MOMENTS/pOf6Wnwt/important-moments/2/IM_10_v1.json,
pOf6Wnwt,2,IM_11,goal,"goal:\bgoal\b,\bscored\b",0.934,It's his first goal in Europe since he scored the one to beat Borussia Dortmund all those years ago. The one might not be quite...,/home/eboccaletti/thesis_project/data/MOMENTS/pOf6Wnwt/important-moments/2/IM_11.mp4,/home/eboccaletti/thesis_project/data/MOMENTS/pOf6Wnwt/important-moments/2/IM_11_v1.json,
pOf6Wnwt,2,IM_13,goal,goal:\binto the net\b,0.667,Not enough. Just overpowers him and it was a great header. Into that bottom right-hand corner of Merit just watching the ball sail into the net.,/home/eboccaletti/thesis_project/data/MOMENTS/pOf6Wnwt/important-moments/2/IM_13.mp4,/home/eboccaletti/thesis_project/data/MOMENTS/pOf6Wnwt/important-moments/2/IM_13_v1.json,
pOf6Wnwt,2,IM_14,goal,goal:\bgoal\b,0.979,"And there's the full-time whistle. And it will go down to matchday six, away to Salzburg for Liverpool. And the two managers with a warm embrace. Liverpool were behind in the first half. It was a goal that was superbly finished off by...",/home/eboccaletti/thesis_project/data/MOMENTS/pOf6Wnwt/important-moments/2/IM_14.mp4,/home/eboccaletti/thesis_project/data/MOMENTS/pOf6Wnwt/important-moments/2/IM_14_v1.json,
pOf6Wnwt,2,IM_2,goal,goal:\bgoal\b,0.857,"Yeah, lovely ball by Rinaldo and goal-mester as well. Flipped in by Henderson, you think it's an easy one for the keeper. Not even challenged. Talk about positional play with Koulos.",/home/eboccaletti/thesis_project/data/MOMENTS/pOf6Wnwt/important-moments/2/IM_2.mp4,/home/eboccaletti/thesis_project/data/MOMENTS/pOf6Wnwt/important-moments/2/IM_2_v1.json,
pOf6Wnwt,2,IM_8,goal,"goal:\bgoal\b,\bscored\b",0.612,"He's got a lot of fun, doesn't he? Manalas just does enough, but you fancy Firmino, he's seized the ball all the way. He's scored his first goal in ten games at the weekend.",/home/eboccaletti/thesis_project/data/MOMENTS/pOf6Wnwt/important-moments/2/IM_8.mp4,/home/eboccaletti/thesis_project/data/MOMENTS/pOf6Wnwt/important-moments/2/IM_8_v1.json,
pU7DyBbB,1,IM_10,goal,goal:\bgoal\b,0.902,In from Gomez. Gomez again into Ilicic! Who had so much of the goal to Eymar.,/home/eboccaletti/thesis_project/data/MOMENTS/pU7DyBbB/important-moments/1/IM_10.mp4,/home/eboccaletti/thesis_project/data/MOMENTS/pU7DyBbB/important-moments/1/IM_10_v1.json,
pU7DyBbB,1,IM_8,goal,goal:\bgoal\b,0.973,"Macielo down the left, he's just tucked in at the moment, Macielo. Gomez, great dummy there from him to fire it in and then Freuler for Zapata. For goal number 22 of the season. And Duvan Zapata draws Atalanta level at the Olympique.",/home/eboccaletti/thesis_project/data/MOMENTS/pU7DyBbB/important-moments/1/IM_8.mp4,/home/eboccaletti/thesis_project/data/MOMENTS/pU7DyBbB/important-moments/1/IM_8_v1.json,
pU7DyBbB,1,IM_9,goal,goal:\bgoal\b,0.995,"It was all started by Gomez with that shot. Wallace gets the first clearance, but he's stuck in there and plays. Zapata onside. What a great first touch that is. Opens the goal up for himself.",/home/eboccaletti/thesis_project/data/MOMENTS/pU7DyBbB/important-moments/1/IM_9.mp4,/home/eboccaletti/thesis_project/data/MOMENTS/pU7DyBbB/important-moments/1/IM_9_v1.json,
pl6mcTdq,1,IM_7,goal,goal:\bgoal\b,0.931,"Nice touch by Pjanic to Khadira. Christian. Loves cutting inside on his left, Bernodeski. Djukic did well to win that, and then the strike! What a goal! It's absolute brilliance here from Maryland.",/home/eboccaletti/thesis_project/data/MOMENTS/pl6mcTdq/important-moments/1/IM_7.mp4,/home/eboccaletti/thesis_project/data/MOMENTS/pl6mcTdq/important-moments/1/IM_7_v1.json,
r173Oots,2,IM_3,goal,goal:\bscores?\b,0.981,They stayed in the game and it's paid off as James Madison scores. Jurgen Klopp can barely believe it. Brendan Rodgers.,/home/eboccaletti/thesis_project/data/MOMENTS/r173Oots/important-moments/2/IM_3.mp4,/home/eboccaletti/thesis_project/data/MOMENTS/r173Oots/important-moments/2/IM_3_v1.json,
r9gYBR53,1,IM_10,goal,goal:\bgoal\b,0.781,"Good ball, shot as the goal, and then turned in for 2-0 Genoa.",/home/eboccaletti/thesis_project/data/MOMENTS/r9gYBR53/important-moments/1/IM_10.mp4,/home/eboccaletti/thesis_project/data/MOMENTS/r9gYBR53/important-moments/1/IM_10_v1.json,
r9gYBR53,1,IM_2,goal,goal:\bgoal\b,0.921,"Hernandez losing out there. Sanabria. Decent run, it's a good ball made. And there's the opening goal. And it's tucked away by Goran Pande.",/home/eboccaletti/thesis_project/data/MOMENTS/r9gYBR53/important-moments/1/IM_2.mp4,/home/eboccaletti/thesis_project/data/MOMENTS/r9gYBR53/important-moments/1/IM_2_v1.json,
reYzH7wg,1,IM_6,goal,goal:\bscored\b,0.930,"He's got a run on Murillo. Oh, and it's a big chance, it fell to Verrucci and he should have scored. Lovely delivery in from Pjanic.",/home/eboccaletti/thesis_project/data/MOMENTS/reYzH7wg/important-moments/1/IM_6.mp4,/home/eboccaletti/thesis_project/data/MOMENTS/reYzH7wg/important-moments/1/IM_6_v1.json,
reYzH7wg,1,IM_8,goal,goal:\bscores?\b,1.000,And they've broken out a score. Could this be one of the biggest shots of the competition so far this season?,/home/eboccaletti/thesis_project/data/MOMENTS/reYzH7wg/important-moments/1/IM_8.mp4,/home/eboccaletti/thesis_project/data/MOMENTS/reYzH7wg/important-moments/1/IM_8_v1.json,
rs1thcel,1,IM_5,goal,goal:\bgoal\b,0.957,There's a couple of deflections I think will just clear up who the goal is being credited to. In the end I think it came off Mario Pashanić.,/home/eboccaletti/thesis_project/data/MOMENTS/rs1thcel/important-moments/1/IM_5.mp4,/home/eboccaletti/thesis_project/data/MOMENTS/rs1thcel/important-moments/1/IM_5_v1.json,
rs1thcel,1,IM_6,goal,goal:\bgoal\b,0.936,It's an open goal. Several deflections. Paszalic with the last touch.,/home/eboccaletti/thesis_project/data/MOMENTS/rs1thcel/important-moments/1/IM_6.mp4,/home/eboccaletti/thesis_project/data/MOMENTS/rs1thcel/important-moments/1/IM_6_v1.json,
rs1thcel,1,IM_7,goal,goal:\bgoal\b,0.787,"This is Rafael Toloi. Kacilic, Gomez, Muriel, have a turn. Gomez can hit it! And it very nearly turned into an own goal from Robin Olsen.",/home/eboccaletti/thesis_project/data/MOMENTS/rs1thcel/important-moments/1/IM_7.mp4,/home/eboccaletti/thesis_project/data/MOMENTS/rs1thcel/important-moments/1/IM_7_v1.json,
rs1thcel,2,IM_6,goal,goal:\bgoal\b,0.852,"That's a good. Freuler. Morial beaten to it by Klavan. But it breaks for Malinowski. And still, Malinowski! Marily wide. Goal kick is the decision. Malinowski needs to be cared.",/home/eboccaletti/thesis_project/data/MOMENTS/rs1thcel/important-moments/2/IM_6.mp4,/home/eboccaletti/thesis_project/data/MOMENTS/rs1thcel/important-moments/2/IM_6_v1.json,
t8mcafL4,1,IM_3,goal,goal:\bscores?\b,0.611,"He tips it over, needed to. Certainly wouldn't have expected Insigneur to score from there.",/home/eboccaletti/thesis_project/data/MOMENTS/t8mcafL4/important-moments/1/IM_3.mp4,/home/eboccaletti/thesis_project/data/MOMENTS/t8mcafL4/important-moments/1/IM_3_v1.json,
t8mcafL4,2,IM_16,goal,goal:\bgoal\b,0.867,You do feel as if there could be another goal in this game. Who will it come for? Lazari here for Lazio. Look at the running here. Flag stays down and over!,/home/eboccaletti/thesis_project/data/MOMENTS/t8mcafL4/important-moments/2/IM_16.mp4,/home/eboccaletti/thesis_project/data/MOMENTS/t8mcafL4/important-moments/2/IM_16_v1.json,
tE2Jn2J8,2,IM_13,goal,goal:\bgoal\b,0.920,"Curled in by Bernardeschi, it drops here for Bonucci, unable to apply the finishing touch. The captain nearly came up with a big goal there for Bianconeri.",/home/eboccaletti/thesis_project/data/MOMENTS/tE2Jn2J8/important-moments/2/IM_13.mp4,/home/eboccaletti/thesis_project/data/MOMENTS/tE2Jn2J8/important-moments/2/IM_13_v1.json,
tE2Jn2J8,2,IM_14,goal,goal:\bgoal\b,0.835,The captain nearly came up with a big goal there for the Bianco made it. He gambled on it. Could have squared it too towards Dybala just unable to control that finish.,/home/eboccaletti/thesis_project/data/MOMENTS/tE2Jn2J8/important-moments/2/IM_14.mp4,/home/eboccaletti/thesis_project/data/MOMENTS/tE2Jn2J8/important-moments/2/IM_14_v1.json,
tzblhNao,1,IM_2,goal,goal:\bback of the net\b,1.000,It just ends up in the back of the net. Sometimes the keeper gets a little bit of luck. Nick Pope's decisive. You could argue he deserves that bit of fortune.,/home/eboccaletti/thesis_project/data/MOMENTS/tzblhNao/important-moments/1/IM_2.mp4,/home/eboccaletti/thesis_project/data/MOMENTS/tzblhNao/important-moments/1/IM_2_v1.json,
tzblhNao,1,IM_3,goal,goal:\bgoal\b,0.934,"Pull back by Henderson, Alexander-Arnold tries to catch the goalkeeper out and does! It's an extraordinary goal! Pope expecting a cross and suddenly the ball swings over the top of him.",/home/eboccaletti/thesis_project/data/MOMENTS/tzblhNao/important-moments/1/IM_3.mp4,/home/eboccaletti/thesis_project/data/MOMENTS/tzblhNao/important-moments/1/IM_3_v1.json,
tzblhNao,1,IM_5,goal,goal:\bback of the net\b,0.985,Can't get near it. I think Alexander-Arnold's as surprised as anybody that this has ended up in the back of the net. Maybe trying to find Mo Salah at the fast end.,/home/eboccaletti/thesis_project/data/MOMENTS/tzblhNao/important-moments/1/IM_5.mp4,/home/eboccaletti/thesis_project/data/MOMENTS/tzblhNao/important-moments/1/IM_5_v1.json,
vVcWSKae,1,IM_3,goal,goal:\bputs? it (away|in)\b,0.744,"Szczesny was beaten, that's for sure. It's just the ball played into the box, and then just don't deal with it. And as he comes onto it, strikes it really well. Mandzukic was at the far post. He actually does well to take his head out of the way. Any contact with that, he could have put it in his own net. Talking about the connections between the clubs.",/home/eboccaletti/thesis_project/data/MOMENTS/vVcWSKae/important-moments/1/IM_3.mp4,/home/eboccaletti/thesis_project/data/MOMENTS/vVcWSKae/important-moments/1/IM_3_v1.json,
vVcWSKae,1,IM_4,goal,goal:\bit's in\b,0.963,"Kiesa sold by that pass just in behind him. Well, it's in the box. Juve is claiming it, hit the defender on the hand. VAR is looking at it as they always do.",/home/eboccaletti/thesis_project/data/MOMENTS/vVcWSKae/important-moments/1/IM_4.mp4,/home/eboccaletti/thesis_project/data/MOMENTS/vVcWSKae/important-moments/1/IM_4_v1.json,
vVcWSKae,1,IM_6,goal,goal:\bgoal\b,0.987,"Di Malo provides the little give-and-go with Bentoncourt, who's opened up the angle beautifully, and that's a lovely goal from Juventus. Well, we talked about no Pjanic.",/home/eboccaletti/thesis_project/data/MOMENTS/vVcWSKae/important-moments/1/IM_6.mp4,/home/eboccaletti/thesis_project/data/MOMENTS/vVcWSKae/important-moments/1/IM_6_v1.json,
vVcWSKae,1,IM_7,goal,goal:\bgoal\b,0.817,"It allows Bentancur to continue the 1-2 with Dybala here. You'll just see Ronaldo run, takes a couple of defenders with him, and it opens up for the midfield player, and he slots it brilliantly past the goalkeeper. Lafont is wrong-footed, Juve now in control. Had to just keep it down, rolls it into the corner. That's a good goal from the midfield man. And when Juve get into those areas, it's not just the clinical finish.",/home/eboccaletti/thesis_project/data/MOMENTS/vVcWSKae/important-moments/1/IM_7.mp4,/home/eboccaletti/thesis_project/data/MOMENTS/vVcWSKae/important-moments/1/IM_7_v1.json,
vVcWSKae,2,IM_3,goal,goal:\bgoal\b,1.000,"That should be a goal. And surely that goes as a rare Chiellini goal. His first forever two years. Well, Ronaldo certainly doesn't get a touch. The spin of the ball takes it back in.",/home/eboccaletti/thesis_project/data/MOMENTS/vVcWSKae/important-moments/2/IM_3.mp4,/home/eboccaletti/thesis_project/data/MOMENTS/vVcWSKae/important-moments/2/IM_3_v1.json,
vXz1jGnl,1,IM_7,goal,goal:\bgoal\b,0.979,Kovacic. Not enough disguise really on that pass. Stone's cut it out. Mahrez. It's a lovely run. It's a lovely goal from Riyad Mahrez. He has to wait for his opportunities. Determined to take his opportunities.,/home/eboccaletti/thesis_project/data/MOMENTS/vXz1jGnl/important-moments/1/IM_7.mp4,/home/eboccaletti/thesis_project/data/MOMENTS/vXz1jGnl/important-moments/1/IM_7_v1.json,
viZQQvS2,1,IM_4,goal,goal:\bgoal\b,0.668,"Mauro Icardi. Ian Sop has been delivering some very strange and hard to interpret messages on social media. Patabur now to Ilicic. Lovely turn. Great turn, great set up! It's Freyland's goal! The league's hot shots are at it.",/home/eboccaletti/thesis_project/data/MOMENTS/viZQQvS2/important-moments/1/IM_4.mp4,/home/eboccaletti/thesis_project/data/MOMENTS/viZQQvS2/important-moments/1/IM_4_v1.json,
vmBzl996,1,IM_11,goal,goal:\bgoal\b,1.000,"But you can't say Olympiacos don't deserve this goal back. Lovely ball from Balbuena, taken beautifully in his stride by Pudence.",/home/eboccaletti/thesis_project/data/MOMENTS/vmBzl996/important-moments/1/IM_11.mp4,/home/eboccaletti/thesis_project/data/MOMENTS/vmBzl996/important-moments/1/IM_11_v1.json,
vmBzl996,2,IM_7,goal,goal:\bgoal\b,0.872,The first Olympiacos goal just before half-time for Daniel Pudence.,/home/eboccaletti/thesis_project/data/MOMENTS/vmBzl996/important-moments/2/IM_7.mp4,/home/eboccaletti/thesis_project/data/MOMENTS/vmBzl996/important-moments/2/IM_7_v1.json,
x2i73QnS,2,IM_1,goal,goal:\bscored\b,0.944,"We'll see. Scored four against Inter over the years, by the way, Ilyich, including here in 2015 and 2016. He's only under contract until 2020. And that is becoming an issue for them, that they've dealt with players going before and they'll have to deal with it again.",/home/eboccaletti/thesis_project/data/MOMENTS/x2i73QnS/important-moments/2/IM_1.mp4,/home/eboccaletti/thesis_project/data/MOMENTS/x2i73QnS/important-moments/2/IM_1_v1.json,
x2i73QnS,2,IM_3,goal,goal:\bscores?\b,0.947,"Somehow Papu Gomez can't get the touch. There's the massive chance for Atalanta. You think they have to score. Cagliardini makes a complete mess of it again. When the ball comes across, all he needs to do is just tap it home.",/home/eboccaletti/thesis_project/data/MOMENTS/x2i73QnS/important-moments/2/IM_3.mp4,/home/eboccaletti/thesis_project/data/MOMENTS/x2i73QnS/important-moments/2/IM_3_v1.json,
xOG5Ydt8,2,IM_1,goal,goal:\bgoal\b,0.944,"Perhaps with the best chance that header in the 18th minute. Kwame Do is at the 36th. Perhaps the closest we came. Ball in, the header, the opening goal, seconds after the restart. And it's Giovanni Simeone against his former side.",/home/eboccaletti/thesis_project/data/MOMENTS/xOG5Ydt8/important-moments/2/IM_1.mp4,/home/eboccaletti/thesis_project/data/MOMENTS/xOG5Ydt8/important-moments/2/IM_1_v1.json,
